N,param,value,true_value
50,τ,-0.17632584920148986,1.1402825558102776
50,τ,0.6187256595739752,1.5457726508089233
50,τ,-0.3439350049338066,1.0544873309776595
50,τ,-0.08537521630947809,0.9622880815323057
50,τ,-0.034890953083282716,0.704723052884164
50,τ,1.1714610526087703,1.7924232049048776
50,τ,0.5971645104722055,0.14714630826060637
50,τ,0.3444431765828303,0.5070727639719875
50,τ,1.4541906058783023,3.6945133876895766
50,τ,0.02973667632956256,0.8000395486227412
50,τ,0.21907946902763517,0.19601373837196082
50,τ,0.2745791312510061,0.8463379993596715
50,τ,-0.05429002938833993,1.1880532866804805
50,τ,0.27036018913020904,0.255628765112423
50,τ,0.1476646342100849,0.6800934006733743
50,τ,1.564392847194933,0.6617680248716106
50,τ,1.2308220034761077,0.31032136336205596
50,τ,0.2694320734148927,0.6093221748702267
50,τ,-0.09687622078568836,0.6843293678839257
50,τ,0.4731017036021018,0.9212589822980121
50,τ,0.5803175077471768,0.4285160058673235
50,τ,0.3045949648155144,0.48612374888385457
50,τ,-0.3062128411953957,1.431255868048932
50,τ,0.18000827359083837,3.7896838272834605
50,τ,0.07649248047200485,1.194601840845438
50,τ,-0.5234265645242588,0.8131770709563592
50,τ,0.9353516415702212,0.3487141624253674
50,τ,-0.224070135626256,1.5536322728105199
50,τ,-0.3390436710547445,0.5539085704518537
50,τ,0.7776611234035864,0.769574515964524
50,τ,-0.23116119561510856,0.6302747387801931
50,τ,0.08769763305113043,0.34079279873904184
50,τ,-1.055052962970028,7.231033363345966
50,τ,-0.5083409122457864,1.0144916558408645
50,τ,0.02455974619068102,1.6219928625446862
50,τ,0.16864901849641561,0.4643525693970723
50,τ,0.2377483065868921,0.3087166641158506
50,τ,1.2197043622749983,1.8315633417363288
50,τ,0.6837984341973099,0.7958194124673116
50,τ,0.034224568031739566,0.8899945661648226
50,τ,0.29607175419860976,1.2591481611801199
50,τ,0.06305335578080062,0.6094018524496866
50,τ,-0.2554501977962935,0.8942098204890887
50,τ,0.41585215041157686,1.6658441714459904
50,τ,-0.2598529720923404,1.3944988421502749
50,τ,0.036648327831185434,0.2637585729832905
50,τ,-0.4525218960704209,1.306385906875409
50,τ,0.027869369878120775,0.45129744597018195
50,τ,0.29548436703005143,0.15243776795470695
50,τ,0.07347195966395659,0.7283198697806043
50,τ,-0.19933897227104458,2.686323209991266
50,τ,0.15888902358179313,0.5361301228232745
50,τ,0.29900469880487757,0.12665574107929203
50,τ,-0.29575714785470586,0.6906375174270515
50,τ,0.13534264364794135,0.6585070269624453
50,τ,-1.802135208236486,2.4000306771248523
50,τ,0.5200498881963235,0.6886764823472694
50,τ,0.2317215326224964,0.34395335590713616
50,τ,-0.6591263831933574,1.0522332321008572
50,τ,0.5574804421099734,0.9611063811063391
50,τ,0.35377222701509037,0.7987778280476573
50,τ,-0.33536834929100345,0.8800429297581455
50,τ,0.4019910797846781,0.5200386095877257
50,τ,0.11702145982912765,0.4653320639939728
50,τ,-0.09707495162850366,1.2922791191316734
75,τ,-1.1034508704339852,1.5991815114931633
75,τ,0.4114021337283549,0.7538602531781504
75,τ,-0.4352156532156126,4.848963315864433
75,τ,0.384206926326639,1.076004029648118
75,τ,-0.5069779169667719,0.809145224540033
75,τ,-0.22003899235464952,1.772983743303363
75,τ,0.13722372139599814,1.2623642043290495
75,τ,0.36785260764127237,0.47139156666937143
75,τ,-0.01717729252164718,0.47321582627752046
75,τ,-0.07476066901159983,1.1954135626426765
75,τ,-0.6988103514950066,1.53752614924778
75,τ,1.2526555243275912,1.5456793921768834
75,τ,0.012521195890792258,0.6111955593206243
75,τ,-0.26596229937226235,0.5414188952424921
75,τ,-0.6171162794782963,1.7705037293193704
75,τ,0.12162056486487538,2.8828157275911193
75,τ,-0.10914166870544906,0.8539891123423209
75,τ,-0.22802355136821206,1.829454634968327
75,τ,0.1219061629794489,1.9743045652400883
75,τ,0.05110666940374775,0.7262430383935625
75,τ,0.05814593735947138,0.5194018096040655
75,τ,0.527633238993253,1.669418175804433
75,τ,-0.34923120055146195,1.4874365357772095
75,τ,-0.003913447137249282,2.405890713403309
75,τ,-0.1350366829470741,0.5726571240926168
75,τ,-0.15609343472708637,0.544948352104591
75,τ,0.2615548901797631,1.9244232877293395
75,τ,0.1652992644539122,2.885618908231313
75,τ,0.22277475541450686,0.9634249691583617
75,τ,-0.12400972494494411,3.1683562368232105
75,τ,1.1987320559887942,0.6806699131319057
75,τ,-1.1330963240781824,3.0535930817924606
75,τ,0.0002780902963145371,0.527774166157114
75,τ,-0.8666941491305936,1.605086812843973
75,τ,-0.7412039441893454,3.1291004977636936
75,τ,0.07370081947540275,1.2693725014287134
75,τ,0.45384779524981167,1.5925535309406869
75,τ,0.11250497965352235,0.49503194883720636
75,τ,-0.03897215681040045,0.7223002521076741
75,τ,0.2045920223997575,1.1272521967516052
75,τ,0.6973874141699804,0.5697869323296095
75,τ,1.20761742234026,2.338880488855007
75,τ,0.22790004605437408,0.5690334355234772
75,τ,-0.44686821397455967,3.2148063272384997
75,τ,-0.4829249744502412,0.5978209440953276
75,τ,-0.05590118503446684,1.239118134062077
75,τ,-0.15321417195078335,0.9342598721574197
75,τ,0.3977708551372075,0.30122377162114217
75,τ,0.08689960768396565,1.2489827726274998
75,τ,0.06640444049307748,1.5601547188806855
75,τ,-1.0337235542869658,1.5849715507224962
75,τ,1.4111030506885236,1.0480606380012405
75,τ,1.7780442787165998,0.9480205549720873
75,τ,1.8204346736744912,0.24298832745134183
75,τ,0.007446081328343901,0.6773668947284051
75,τ,-0.1175636352886329,1.9543960817277446
75,τ,-0.044251415228916846,1.2176322844084948
75,τ,-0.24999942909897255,1.1557542389822215
75,τ,-0.09205197331345144,0.46188197781727575
75,τ,0.25593274261582644,1.4281450461299443
75,τ,-0.9518738141007903,1.9108098384062215
75,τ,-1.915010424205485,2.4475399511896807
75,τ,0.572512240609795,0.5457448593918625
75,τ,0.47806213831917677,0.5385855946690439
75,τ,0.36602540492830116,0.5248283282317815
75,τ,0.01847858870777852,1.2049441885730816
75,τ,0.49126156325155623,1.5946342277731964
75,τ,0.5162855781366034,1.233722171861297
75,τ,-0.4724374517410852,0.8900146233014817
75,τ,-0.05299297692464644,0.7391377350300706
75,τ,-0.4242969072588163,0.6466865684942293
75,τ,-0.5174912773230231,1.6340978888248279
75,τ,0.549511477605084,1.2096452598819945
75,τ,-0.7007862772864342,4.336463906134529
75,τ,0.5836474742044246,1.3948317091093398
75,τ,-0.37765908130379144,1.122421683198255
75,τ,-0.12613641016841137,0.43959516936311027
75,τ,0.23774969508633886,0.48605826538366953
75,τ,0.08808691411412828,1.320165971059805
75,τ,0.1285531958144851,0.758644257242103
75,τ,-0.05652663666334545,1.1102583382572464
75,τ,0.16637515632796274,0.7320976970476749
75,τ,-1.3874086856947656,4.970892463256467
75,τ,-0.34032018155327304,1.3549763641275725
75,τ,-0.2858731005658252,0.7654025307596195
75,τ,-0.06114124237649121,0.736881279853987
75,τ,-0.2911922212021628,0.9581881868483129
75,τ,0.02835700280094855,1.085604925924056
75,τ,0.00675108571652705,0.8747686872653924
75,τ,0.11244478294312432,1.183402849315721
75,τ,4.409933016758853,0.63392125420665
75,τ,0.12615027345804125,0.46464134753940795
75,τ,0.43092496317813156,0.7351059810058111
75,τ,-0.4067973311025014,1.1237054977722372
75,τ,0.21086704875074513,1.4445264794005268
75,τ,-0.11369297145712443,1.2455193805279172
75,τ,0.17437775781488218,2.2515042035422153
75,τ,-0.09482428167051166,0.39839210987289897
75,τ,-0.01026031867789301,0.601400802479597
75,τ,0.13714503784931686,0.9933781292653348
100,τ,-0.7166690457591862,1.6087483819553765
100,τ,0.23428814797704334,0.6635285212330744
100,τ,-0.16725942516810177,0.5949471626882444
100,τ,0.3030976877368345,0.4761195022659515
100,τ,-0.37692586413063156,1.179319185204276
100,τ,0.22564897493805303,2.0608453977275487
100,τ,0.3960960063205783,0.9894425805469411
100,τ,-0.010511005722186717,0.5025886537261496
100,τ,0.008637564969041334,1.143879538690546
100,τ,0.2973049926737972,1.111678069421092
100,τ,0.0601902859140645,0.6299494352490952
100,τ,3.3299893459357177,0.9983073611651073
100,τ,-0.1850105384606195,0.46373649525389754
100,τ,0.3524233453528045,2.7091648034175675
100,τ,0.7089593365309592,1.0253961805200653
100,τ,-0.3292338076224457,1.103317247132886
100,τ,-0.4871553118711116,1.6838968006894603
100,τ,0.026609022993837605,3.8344948829054615
100,τ,0.423378663001269,0.36455058123278233
100,τ,0.16865469496338148,0.7009347462037661
100,τ,-0.2413186739205928,2.6532003941129894
100,τ,-0.8162413596634495,1.1547957506280804
100,τ,-0.15182007454395668,0.5922735872599055
100,τ,-0.16009844867637946,1.7849562017442817
100,τ,0.9050491866651293,1.4278885372649162
100,τ,-0.4073363194282873,2.4179342377051296
100,τ,1.178111565737366,1.2449652599836079
100,τ,0.22941957456914774,0.6248210658903458
100,τ,0.4294244905622149,0.6265495109566823
100,τ,-0.0277551046477722,0.9144213165434365
100,τ,1.9024827151552066,0.7432397491648067
100,τ,0.4597009024642705,0.4753636663409076
100,τ,-0.1571953266801991,0.6762892747674502
100,τ,0.5695358599346203,1.008976886143392
100,τ,0.5863160885840788,0.948066057764178
100,τ,-0.31913807186842247,1.9922485357794957
100,τ,0.8747861797734644,2.6477297099436075
100,τ,0.6804118023117662,2.3977865395959665
100,τ,0.22394376507799807,0.21762043828080996
100,τ,-0.04346100642195094,1.4064259937782564
100,τ,1.0570081930005781,0.6981157000705769
100,τ,2.436903967489308,0.7710759597927869
100,τ,-0.6628501605611199,1.7881333709581408
100,τ,0.6944704747697106,1.3572105854119783
100,τ,-0.36687583111680544,3.8412379521193274
100,τ,-0.8686656298716587,1.5152492994870899
100,τ,0.40069779971680775,1.1192547543142761
100,τ,-0.167902145297246,0.9436849231105551
100,τ,0.13304918445735736,0.6714219114422133
100,τ,0.1491615689343756,0.6476103293764287
100,τ,-0.023570199225988686,1.623888655696319
100,τ,0.5341256155875994,0.7424655264317624
100,τ,-0.7594338543414892,1.3541517012449655
100,τ,0.895064359927042,1.0316799418655067
100,τ,0.29975057743145744,0.36733649036782573
100,τ,0.6678975444173125,1.4546602510469238
100,τ,0.5721057587390024,1.5388168802872078
100,τ,0.16848172883905066,0.5460585121653896
100,τ,0.09215258605907428,0.8527480716260879
100,τ,-0.07063580144937354,1.1111183945572891
100,τ,0.17912299032635026,1.1533833109713938
100,τ,0.4547844903109992,1.0990578660843366
100,τ,0.8272029801182741,1.3104527290725108
100,τ,-0.7470202003683846,1.5475885108208456
100,τ,-2.383421178491209,5.163224022258901
100,τ,-0.1321073319773367,1.3470384408840017
100,τ,0.2945111589526872,1.8379088023088002
100,τ,1.0954412277013574,4.184652232904236
100,τ,0.17093124977535834,0.7885691445285711
100,τ,0.15524219573769538,0.9747062110079096
100,τ,-0.8133073991009725,2.5316731486662936
100,τ,-1.2988551406251798,1.7006764281159392
100,τ,0.3963188817771016,0.9483392698127341
100,τ,1.6299440235172329,1.235070138323126
100,τ,-0.06295004480113109,1.455704660854522
100,τ,0.6480164261634861,0.9103218805161392
100,τ,0.18066891987874778,0.7302559618959045
100,τ,0.06886237018880137,1.251172493358719
100,τ,0.10609230537362269,0.43192359962635607
100,τ,0.031735235366897485,0.950803774017761
100,τ,0.6644304168811004,0.42158233681282237
100,τ,0.17063146088032755,0.7125575827401348
100,τ,0.1340561878281349,0.4745718572851563
100,τ,0.3968407120130886,0.2785418839913187
100,τ,-0.11549563961375697,1.7771916328265505
100,τ,0.5040523022716364,0.41853861273199355
100,τ,0.30564429363777923,1.5082148154006978
100,τ,0.1492401167762274,0.904402216525459
100,τ,0.10711646916686446,1.1503728534367692
100,τ,0.4032255026344168,0.9906206079486782
100,τ,-1.164082369905962,1.8458098740573343
100,τ,-1.005176418229953,2.4388569978519707
100,τ,-0.20176383765561967,2.8900970008981055
100,τ,0.9484894417386901,0.44259321049176636
100,τ,-0.687315067245301,1.9404192470391368
100,τ,0.08060962419151785,0.5351515123359379
100,τ,0.43524426137793304,0.9973898712561451
100,τ,0.6371653579015285,0.8576843064137808
100,τ,0.09608844752118723,0.4676551247767676
100,τ,0.13379324425527916,1.1486170343793818
150,τ,0.42720850130357124,0.35872831034447106
150,τ,1.821335957316917,0.4481881971363133
150,τ,-0.06631372773624655,0.6262020740357369
150,τ,0.026724592336248465,0.5453402650615073
150,τ,-0.5170337846086175,1.8435048153261824
150,τ,0.9197557536526453,0.5425150323380754
150,τ,0.18638269042006272,0.6463578717583763
150,τ,-0.34411385945187706,0.7160643111594359
150,τ,0.373223957152959,1.4378075434337425
150,τ,0.015707683726924437,0.8504359373676779
150,τ,-2.7330422590735646,2.864938060899692
150,τ,0.6036591867212983,0.6595726722685712
150,τ,0.18181318286097392,2.054825156912524
150,τ,0.8769519169320863,1.242918937125073
150,τ,0.5472998517409676,0.2968495064514016
150,τ,0.36908306233861554,0.6476930794589358
150,τ,0.018396347858582462,1.0561259941123875
150,τ,-0.19617794937770183,1.419414512523226
150,τ,0.6114480495965924,2.73601135544569
150,τ,0.6264426311166233,3.6557140896721774
150,τ,-0.6451276072645107,1.8569930308651128
150,τ,0.23987151551789776,0.8231547707716839
150,τ,1.3221517308191109,0.5787538520438259
150,τ,0.33505043406354884,0.4336917320561331
150,τ,-0.23268715243172633,0.9737197468507779
150,τ,-0.5764873921254605,1.2918791036999258
150,τ,0.7801251460198768,0.730105097090813
150,τ,0.6755622656842273,0.9198997886178037
150,τ,-0.1848992462136242,0.6997485672400419
150,τ,-0.16739634201919595,0.954899357208565
150,τ,-0.3425796151756535,1.5911964227770832
150,τ,0.6843504264047409,0.42749212703329076
150,τ,0.6929201273924606,1.1312773592601668
150,τ,0.678496064890286,1.3703958851802387
150,τ,0.3856922161823657,1.020409789211757
150,τ,0.2914848019003231,1.0947058645609962
150,τ,0.2042947054429034,0.9170048647280387
150,τ,-0.083858235765643,0.6728781331291223
150,τ,-0.02724561906415668,0.9027120088249516
150,τ,0.009850928859903574,1.27993027849916
150,τ,0.49891934455303644,1.2941088792007878
150,τ,-0.994446424247605,2.3490416283396978
150,τ,-0.0007400854167558535,1.042195598132174
150,τ,0.29017314532151195,0.7940844199598567
150,τ,0.3735397456125734,0.8398058535627898
150,τ,0.004028982650428725,0.5406371353462373
150,τ,0.17603906753076315,0.9480635514302364
150,τ,-0.18183694065970002,1.3621454127833341
150,τ,-0.06271402018299621,0.7886498322845448
150,τ,0.01377263936183315,0.7438192175135944
150,τ,-0.8782949636397768,4.003688620051643
150,τ,-0.09749536597999475,0.47827483366023404
150,τ,0.6114266536922373,0.7065661158563461
150,τ,0.05868576961883315,0.15102705995285698
150,τ,-0.21326616005897403,2.366815715563701
150,τ,0.5970547135686215,0.661445746251857
150,τ,0.2904058019811572,0.9720472827999075
150,τ,0.061986025601905526,0.4529116955988081
150,τ,0.0081461165173069,1.6787425432729504
150,τ,0.1265718896210536,0.5192203010912176
150,τ,1.9726185345555527,0.44792006089367425
150,τ,0.7343936511069415,2.562256173473944
150,τ,0.305703545714158,0.43437809268142796
150,τ,0.736496584786758,0.6778166792515548
150,τ,-0.003563886541693262,0.44502730363059056
150,τ,-0.5588616519787397,3.758199615984672
150,τ,0.06326304235267766,0.7190682380316631
150,τ,0.35666436468503815,0.6045483503862777
150,τ,0.03398843086761372,1.8570240756807186
150,τ,0.001848439145594405,1.2373530941852529
150,τ,1.1017453283051815,0.7716739930408335
150,τ,0.6321325120919823,0.21007630264949625
150,τ,0.5838574943373327,1.2859078385646183
150,τ,0.26487307050903264,0.591862303172388
150,τ,-0.032719536640238855,0.9295020153200833
150,τ,-0.4348974796767313,1.4526605305045475
150,τ,0.38416200079128104,0.5961305455787734
150,τ,0.5195047163467406,2.6217886222347224
150,τ,0.059423508930511626,0.8372495580224875
150,τ,0.1782482574563775,0.2601929170988801
150,τ,-0.41110097692312775,0.9608796934915194
150,τ,0.980554127773663,0.8636852762878754
150,τ,-0.6594883484916523,2.252729450389529
150,τ,-0.1307448410157006,1.952539494734717
150,τ,0.17847405607545808,1.2549518870644267
150,τ,-0.6372235262397501,2.0824825545086423
150,τ,0.11035901121337643,0.7840976921292288
150,τ,0.09551545994016752,0.889042080203972
150,τ,-0.24765556194597937,0.6800287755827484
150,τ,0.03361272332630261,0.4029081465791737
150,τ,-0.4436352367705493,1.4031918498571059
150,τ,-0.9486492074153667,1.3739003302753836
150,τ,1.6858207565404881,0.6499305763366136
150,τ,0.7669558161585354,0.6837499322677644
150,τ,-0.3705057869234325,1.9293030802443525
150,τ,0.7213607750369304,0.38839324896878735
150,τ,-3.2547212022523855,10.432741710611841
150,τ,-0.2667056514467875,1.027365019821271
150,τ,0.11644265069408122,1.857389115367166
150,τ,0.2302982253104343,0.724954725773011
200,τ,-0.211519970847039,1.5238794535942755
200,τ,0.6370917624382562,1.11752808384666
200,τ,0.5747079873306566,0.4919381367880544
200,τ,-0.03354991568069998,1.1065499661671399
200,τ,0.6002303167226867,0.547165448188467
200,τ,-0.19306965375712137,0.9353532272894491
200,τ,-0.4027254687282946,3.0506390163856887
200,τ,0.6773009201910072,1.8207587030670682
200,τ,-0.20892180093843638,1.8178361141689636
200,τ,0.08331729760481776,1.2970103696892883
200,τ,-2.231899972454759,3.5197089986537597
200,τ,-0.35151310580517986,0.6986192625565577
200,τ,0.06412094312348438,0.6639631189381465
200,τ,1.460717060243018,2.7601403856673117
200,τ,0.39940284595043324,0.42961422147599565
200,τ,-0.4266033062864191,0.876721792402441
200,τ,0.2341691262204766,0.8361176112988598
200,τ,-0.11804555253443028,1.0279032933068097
200,τ,-0.2544063056221888,1.9964002601881294
200,τ,0.033384099652097654,0.5936878497695592
200,τ,-0.37265599234594576,0.8333037682717317
200,τ,-0.29202724195801366,1.5434500757868472
200,τ,1.4300963790730072,0.7311777250284461
200,τ,-0.38980859607410256,0.8425793117462077
200,τ,0.4593739186799227,0.753954509435247
200,τ,0.2855803977906348,0.7112450074083237
200,τ,1.04498563566042,0.8073465491110775
200,τ,0.2420213994778136,0.3546367189340445
200,τ,0.24140632513076782,0.4256935827141453
200,τ,0.04235994092888995,1.1555486426359403
200,τ,0.5574990345746607,1.5862253213764543
200,τ,-0.1334457027040563,1.1562852776309152
200,τ,-0.7354188399620532,1.0223833295751343
200,τ,0.4168661728584041,0.5533676725875939
200,τ,0.29276470144979744,0.23040106653220255
200,τ,0.06791335234804352,1.4347056647411842
200,τ,-0.13111339221739926,1.4536426601638528
200,τ,-0.10351249519443517,0.7675460713948332
200,τ,0.140919471682305,0.8056026730846576
200,τ,0.3431957322366907,0.4344687817293326
200,τ,-1.6655224096453967,2.3298069860239465
200,τ,-0.6977906839877897,1.924209397296576
200,τ,-0.7758789238902859,1.518921351770774
200,τ,0.27412533711423404,0.3632488275728569
200,τ,-0.7566273416062339,2.4634659450880725
200,τ,0.39907283982789243,1.9081235065113558
200,τ,-0.08277985024512913,2.007316218840698
200,τ,0.058163612954225785,1.5770442112790248
200,τ,0.1459498801943897,1.5483429256440078
200,τ,-0.21465988976480044,1.4628936609162537
200,τ,-0.09053828105618589,0.6922402158475419
200,τ,0.40782201183418665,0.9445886178037677
200,τ,-0.3058967399478908,1.2816823657894763
200,τ,-0.07444724167511718,0.7034682561034632
200,τ,0.46820086002577077,0.972175676931978
200,τ,-0.11967921371203993,0.8294702287073186
200,τ,0.5819809233305254,0.17353575539339963
200,τ,1.033721388289071,4.533794890058919
200,τ,-0.0891549135903511,0.8538195311240886
200,τ,0.1672048690508805,2.270352302891474
200,τ,5.907005064770797,0.4415066924151844
200,τ,0.008611947999301317,0.8520251413515575
200,τ,-0.15403705191536288,2.264776034979477
200,τ,-0.15715043828684505,1.071039845881677
200,τ,-0.22498832945172553,0.9249922010317574
200,τ,0.04911074104808766,0.6791615606567951
200,τ,0.08588713729361752,0.27391962760844046
200,τ,0.22582049787982295,0.8716370211252161
200,τ,0.32197365035834014,0.19787909638462134
200,τ,-0.03601460456804628,0.977187719278918
200,τ,0.1878152226789025,3.719745661675947
200,τ,-0.4010560984726652,6.287562007652959
200,τ,0.4199628025142337,1.1508573330368843
200,τ,-0.7113348150209069,1.2375696875463702
200,τ,0.16806044626566163,1.5136042661574636
200,τ,0.30122366126529065,0.9924083024084333
200,τ,-0.03400097316083672,0.6419384704685731
200,τ,-0.32649664592967076,2.132588944187308
200,τ,0.11972398037980675,0.34790183217963544
200,τ,0.26003619783188947,1.9355398472092555
200,τ,-0.543604784726098,1.5152084232099667
200,τ,0.17885851417991339,0.8307738854913366
200,τ,0.4045812048650106,1.2122927863772655
200,τ,0.08900193620040331,0.7967502379557646
200,τ,-0.13775112329327222,2.1549695608597084
200,τ,0.09595311397139289,0.43597334689490747
200,τ,-0.17435471897445454,1.7340741122464802
200,τ,0.2641698113855713,1.275884438890256
200,τ,0.22825404852738562,1.227403079929632
200,τ,0.2562682266153773,1.3157863513655954
200,τ,0.8938203066356429,0.15757695226872942
200,τ,-0.8094220705511497,1.875700454217596
200,τ,0.46536796255250457,0.5704065538274016
200,τ,-0.24525616024151675,0.8105899188952966
200,τ,-0.20689008416825105,1.4718851224596978
200,τ,0.38388613877257294,0.41443181245262084
200,τ,-0.018471053077438127,2.0082866690535983
200,τ,0.2351231310316786,0.8633847552789677
200,τ,-0.07911721697859575,0.9081731925067614
200,τ,-0.046851926393191246,2.19345657017862
250,τ,3.246776625493554,0.42668982451048754
250,τ,-0.2074607755096305,0.8329817233815027
250,τ,-0.48885316289403136,2.1654932145030936
250,τ,-1.0894220124550011,1.3768299186280168
250,τ,0.2997393509160994,0.8177816363996614
250,τ,0.5485555378226423,1.4727630692022946
250,τ,0.40483927123472285,1.6337838153338111
250,τ,0.04812428686758308,1.0134200992854456
250,τ,0.2599462772804505,0.6933355803072534
250,τ,0.23333490877961138,0.3094588224393292
250,τ,0.1645661108056748,0.3279067919421055
250,τ,1.2344220091388936,0.9724353908618119
250,τ,1.5855266119080569,0.5883654108131594
250,τ,-0.29092381677842744,0.6149915628805362
250,τ,0.3171213379703264,1.2558052591154292
250,τ,-0.2879641050779145,2.0527784900169888
250,τ,-0.5963833443646176,1.6818381582789113
250,τ,0.2429483433821158,1.3146479508572597
250,τ,0.08829702600050143,0.3670246617198603
250,τ,-0.2526939227707007,0.7784706588697742
250,τ,0.6856538652871171,0.669493857956615
250,τ,1.767948619887059,3.6858022994578072
250,τ,0.27828392285362424,1.6834166841996567
250,τ,0.6089776990677749,0.3944515640995343
250,τ,0.49687951782539863,1.6750387058546787
250,τ,-0.1851458558506911,0.989850653310674
250,τ,-0.17656834815862688,1.5256492751058637
250,τ,-0.14980142778124317,1.9207712322870565
250,τ,0.35732732483464336,0.5544527485195251
250,τ,-0.19116890921081575,1.4674575880247118
250,τ,1.9804457504481767,0.4115182836213555
250,τ,0.6920580556600608,1.5776299844366513
250,τ,-0.7706673673114386,1.4748202790869713
250,τ,0.10904950248312228,0.5750804522365399
250,τ,0.1897205400219777,2.4055647589717783
250,τ,0.8350339745955639,2.4503866133997847
250,τ,-0.028090171459823954,0.8736649111939807
250,τ,0.3366862131496806,0.33397363358531995
250,τ,0.16174259758769483,0.7863417125761358
250,τ,0.3136235446845329,0.946263240804803
250,τ,-0.017585998999308794,0.7539731194981419
250,τ,2.999004892949503,0.786870127233974
250,τ,-0.4785363429475602,5.040993678187887
250,τ,0.4658593403560338,0.7508235496701776
250,τ,-0.03638681151246814,1.0250733336871838
250,τ,0.028474056727584518,1.361857844269367
250,τ,0.5567393358246298,0.8448062421094211
250,τ,0.29742392924904504,1.528696646983896
250,τ,0.022578541795676532,3.498067087607905
250,τ,-0.4667284565105845,1.8759617906723185
250,τ,1.211464495655731,0.5469502420712523
250,τ,-0.7982735244107166,4.713884369140776
250,τ,0.11555302718182603,0.8066260553984003
250,τ,0.6517698851490036,0.6644830306760218
250,τ,0.29129013776650803,1.4777469611168708
250,τ,0.022099327085569165,1.5812254910233272
250,τ,0.35149387159327317,1.4114681595459064
250,τ,-0.06970617487136699,1.1173503562269296
250,τ,-0.07327883478818342,1.9128190372910754
250,τ,0.08061621631308302,1.7548741252980464
250,τ,-1.0984508730361142,1.3019744629813361
250,τ,-0.23711030521457543,1.1422761981381777
250,τ,-0.3812661065737156,0.9460234676690759
250,τ,0.34036637678305337,1.5109244421035202
250,τ,0.5580937647975103,0.5972177395011734
250,τ,-0.44518507846711697,1.305062766980462
250,τ,-0.32445996573026026,0.6548355457400107
250,τ,0.4901719725652549,0.6427610666731423
250,τ,-0.288029020029983,1.065650675867845
250,τ,-0.10773096979407579,0.3435668196398647
250,τ,0.7767740193539007,0.5514008285008548
250,τ,-0.009562825432805122,0.3323812411658633
250,τ,-0.3822382748100659,2.0962330833078924
250,τ,1.2414689186485148,0.512075630829826
250,τ,0.28391467915049984,1.4687432982968147
250,τ,0.12048222870005743,0.6588195430701863
250,τ,0.07979681668923277,0.780156210523961
250,τ,-0.3024865894292874,1.9084464563612311
250,τ,-0.19449776677938324,0.4819812837488068
250,τ,0.008907261698853586,0.5842453679910611
250,τ,1.8321407163937602,2.1221850316539754
250,τ,0.9336482671275568,1.849562753041087
250,τ,0.4540066148729589,2.069024710647067
250,τ,0.7301617754900982,0.3374723884467829
250,τ,-0.952140356948535,1.7097396813085621
250,τ,0.05041396961886668,0.16905298796697932
250,τ,0.17919965052749187,0.5966009596435924
250,τ,0.3453138647935454,1.0115606437975877
250,τ,0.08471417228241052,1.0085545734684662
250,τ,0.33974789266162264,1.0017108874557483
250,τ,-0.9119264168779351,1.996115924804784
250,τ,-0.08506456070161827,2.0448792705548406
250,τ,0.12081782357457671,2.3523006719926745
250,τ,0.08554408204380559,1.1086061722738885
250,τ,-0.1659348736075308,1.5298878005453342
250,τ,-0.6648738227001516,2.1971731153586678
250,τ,-0.07650621012115333,1.0805554837297144
250,τ,-0.6174727873919996,1.8713811394254996
250,τ,0.24971919659737907,2.9495213802977767
250,τ,0.202447719798801,0.24573334524714419
500,τ,0.41421848182378973,0.35979598356973475
500,τ,0.14363093313890996,0.8246644705447737
500,τ,1.9038891085298548,0.5509961949200699
500,τ,0.36377471357666336,0.162210409918244
500,τ,0.24530785155656776,0.6118490997910515
500,τ,0.196496057722509,0.6206547852154963
500,τ,0.3424221377055796,1.6697570386255232
500,τ,1.1456273145775673,3.0802320118792132
500,τ,-0.5726644710150506,3.9684182672986386
500,τ,0.16003399559832499,0.6882730348791296
500,τ,-0.10488343672723055,0.7075555421746701
500,τ,0.6929224381229688,1.5562916783008323
500,τ,0.4048392349841643,1.095292257905979
500,τ,0.056196698641969745,1.244322628462803
500,τ,-0.9076092013286439,2.3952628272469587
500,τ,-0.670171863657274,2.2489913420308776
500,τ,-0.0024825315719180785,0.4017769155309428
500,τ,-0.35481672314749835,3.934911940369496
500,τ,-0.12609635205594572,1.1950797729686835
500,τ,0.13526390082325418,0.4326529584266026
500,τ,2.5135965525414004,1.3013734285382919
500,τ,0.31568537319539425,0.6614698513350971
500,τ,0.5206628821134605,0.42325331900161095
500,τ,0.12842565884450807,1.1171368538828856
500,τ,-0.18900172985294827,1.2363307439589106
500,τ,0.10743576789232856,2.5917297616405186
500,τ,0.23292133907514467,0.8154791385317656
500,τ,0.2760680986781665,2.7752699082912544
500,τ,0.04022957332239929,0.24223789102786764
500,τ,-0.8455508765532906,7.6824436629132595
500,τ,-0.3238387648277483,1.5360385174449922
500,τ,0.9697207573574815,1.2475383862813774
500,τ,1.5912583270660257,2.761113586171179
500,τ,0.4011863522308121,0.7197051378677661
500,τ,-0.8412711794276222,1.317104474912515
500,τ,0.3124426635511399,1.174694362217157
500,τ,0.4302678483846838,1.1344048427597153
500,τ,-0.03786418241357148,1.3964143148327912
500,τ,0.3339009828105328,1.368105175250868
